politician,polltype,subgroup,start_date,end_date,pollster_rating_name,sample_size,raw_sample_size,population,weight,approve,disapprove,approve_adjusted,disapprove_adjusted,tracking,url,poll_id,question_id,created_at,timestamp,pollster_rating_id,subpopulation
Joe Biden,potus-approve,All polls,2023-12-28,2024-01-02,Global Strategy Group/North Star Opinion Research,1000,1000,rv,0.8388860278781478,39,58,37.71099164844719,56.367901447037696,NA,https://www.ft.com/content/1a88f644-2670-4a9c-8d67-1e269096be0b,85552,189909,2024-01-08,2024-03-05T14:51:09Z,822,NA
Joe Biden,potus-approve,All polls,2023-12-27,2024-01-02,Morning Consult,7033,45000,a,1.2844365115645875,37,55,35.80631949336148,56.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,85532,189715,2024-01-04,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2023-12-31,2024-01-02,YouGov,1521,1521,a,1.0345883127007176,39,56,38.73489782111722,56.7798200019007,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_X9asmDv.pdf,85493,189609,2024-01-03,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2023-12-25,2023-12-31,Morning Consult,7033,45000,a,1.4050170517157001,37,55,35.80631949336148,56.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,85530,189713,2024-01-04,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2023-12-20,2023-12-28,Rasmussen Reports,1500,1500,lv,0.7264966110222968,46,53,44.47948848651595,50.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,85488,189583,2023-12-29,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2023-12-23,2023-12-26,Suffolk University,1000,1000,rv,0.8388860278781478,38.9,57.6,39.22030172771921,55.58037434409577,NA,https://www.usatoday.com/story/news/politics/elections/2024/01/01/biden-trump-poll-odds-black-hispanic-young-voters/72072111007/,85489,189585,2024-01-02,2024-03-05T14:51:09Z,323,NA
Joe Biden,potus-approve,All polls,2023-12-18,2023-12-24,Morning Consult,7033,45000,a,1.4050170517157001,39,54,37.80631949336148,55.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,85523,189706,2024-01-04,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2023-12-20,2023-12-21,RMG Research,1000,1000,rv,0.4843310740148645,36,62,35.0006805882531,61.236432940424066,NA,https://twitter.com/rmg_research/status/1738609653544579573,85486,189581,2023-12-27,2024-03-05T14:51:09Z,555,NA
Joe Biden,potus-approve,All polls,2023-12-01,2023-12-20,Gallup,1013,1013,a,0.8443211798540742,39,59,38.804308754528826,57.34485274009402,NA,https://news.gallup.com/poll/547763/biden-ends-2023-job-approval.aspx,85478,189486,2023-12-22,2024-03-05T14:51:09Z,112,NA
Joe Biden,potus-approve,All polls,2023-12-17,2023-12-20,American Research Group,1100,1100,a,0.8798310886449139,37,57,35.97970411313195,57.68256701662923,NA,https://americanresearchgroup.com/economy/,85465,189402,2023-12-21,2024-03-05T14:51:09Z,9,NA
Joe Biden,potus-approve,All polls,2023-12-13,2023-12-19,McLaughlin & Associates,1000,1000,lv,0.5931819989552856,43,55,40.30499942339482,53.251606676995145,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2023/12/National-December-Presentation-RELEASE-12-19-23.pdf,85470,189441,2023-12-21,2024-03-05T14:51:09Z,203,NA
Joe Biden,potus-approve,All polls,2023-12-18,2023-12-19,RMG Research,1000,1000,rv,0.5931819989552856,39,59,38.0006805882531,58.236432940424066,NA,https://twitter.com/RMG_Research/status/1737565117011689730?s=20,85459,189384,2023-12-20,2024-03-05T14:51:09Z,555,NA
Joe Biden,potus-approve,All polls,2023-12-13,2023-12-19,Rasmussen Reports,1500,1500,lv,0.59318199895528545,44,54,42.47948848651595,51.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,85452,189285,2023-12-20,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2023-12-14,2023-12-18,Quinnipiac University,1844,1844,a,1.139156570347712,35,59,38.5326283674331,57.98624842661479,NA,https://poll.qu.edu/images/polling/us/us12202023_trends_uopw25.pdf,85458,189382,2023-12-20,2024-03-05T14:51:09Z,267,NA
Joe Biden,potus-approve,All polls,2023-12-14,2023-12-18,YouGov,1533,1533,a,0.5211364295789357,37,57,36.73489782111722,57.7798200019007,NA,https://news.yahoo.com/poll-trump-is-tied-with-biden-for-now--but-criminal-trials-and-unpopular-plans-pose-risks-for-2024-204526992.html,85454,189288,2023-12-20,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2023-12-16,2023-12-18,YouGov,1500,1500,a,0.515496813767252,40,54,39.73489782111722,54.7798200019007,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_FBzrwMv.pdf,85453,189286,2023-12-20,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2023-12-11,2023-12-17,Morning Consult,7033,45000,a,1.4050170517157001,38,55,36.80631949336148,56.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,85516,189699,2024-01-04,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2023-12-14,2023-12-17,McLaughlin & Associates,2000,2000,rv,1.186363997910571,39.4,60.6,37.455735501882884,58.514291048881475,NA,https://americasnewmajorityproject.com/strong-support-for-border-security-and-amnesty-reforms-in-secure-the-border-act-of-2023/,85481,189497,2023-12-22,2024-03-05T14:51:09Z,203,NA
Joe Biden,potus-approve,All polls,2023-12-15,2023-12-17,Data for Progress,1229,1229,lv,0.9299913357598113,41,57,38.83623074775796,55.31651231523622,NA,https://www.dataforprogress.org/blog/2023/12/20/americans-want-to-see-the-haudenosaunee-nationals-in-the-olympics,85467,189420,2023-12-21,2024-03-05T14:51:09Z,522,NA
Joe Biden,potus-approve,All polls,2023-12-15,2023-12-17,Leger,1000,1000,a,0.8388860278781478,39,50,38.233969807214166,49.22214429823985,NA,https://leger360.com/surveys/economic-recession-and-federal-politics/,85455,189289,2023-12-20,2024-03-05T14:51:09Z,572,NA
Joe Biden,potus-approve,All polls,2023-12-12,2023-12-16,Echelon Insights,1012,1012,lv,0.8439043340227651,41,58,38.4451827892836,57.13645943898985,NA,https://echeloninsights.com/in-the-news/dec2023-verified-voter-omnibus/,85482,189549,2023-12-22,2024-03-05T14:51:09Z,407,NA
Joe Biden,potus-approve,All polls,2023-12-04,2023-12-14,Verasight,4744,4744,a,1.4050170517157001,41,51,39.57816401063679,53.2271886280649,NA,https://consumer-variety-report.tiiny.co/,85462,189399,2023-12-21,2024-03-05T14:51:09Z,774,NA
Joe Biden,potus-approve,All polls,2023-12-10,2023-12-14,The New York Times/Siena College,1016,1016,rv,0.8455704843793233,37,58,38.28102775523467,56.446811360223194,NA,https://www.nytimes.com/2023/12/19/us/politics/biden-israel-gaza-poll.html,85438,189171,2023-12-19,2024-03-05T14:51:09Z,448,NA
Joe Biden,potus-approve,All polls,2023-12-13,2023-12-14,RMG Research,1000,1000,rv,0.5931819989552856,38,59,37.0006805882531,58.236432940424066,NA,https://twitter.com/RMG_Research/status/1736755000053801095,85419,189089,2023-12-18,2024-03-05T14:51:09Z,555,NA
Joe Biden,potus-approve,All polls,2023-12-13,2023-12-14,Harris Insights & Analytics,2034,2034,rv,0.84598650924305685,43,56,40.3678712314845,56.08590347382953,NA,https://harvardharrispoll.com/wp-content/uploads/2023/12/HHP_Dec23_KeyResults.pdf,85408,189020,2023-12-15,2024-03-05T14:51:09Z,133,NA
Joe Biden,potus-approve,All polls,2023-12-10,2023-12-13,Beacon Research/Shaw & Co. Research,1007,1007,rv,0.841817008704125,43,57,40.21070845461094,55.343447437266256,NA,https://www.foxnews.com/official-polls/fox-news-poll-trumps-lead-gop-primary-widens,85413,189052,2023-12-17,2024-03-05T14:51:09Z,103,NA
Joe Biden,potus-approve,All polls,2023-12-08,2023-12-12,Hart Research Associates/Public Opinion Strategies,1002,1002,a,0.8397244948819315,35,59,35.392350609500404,58.451177369308006,NA,https://www.cnbc.com/2023/12/19/holiday-spending-to-be-up-big-even-as-approval-of-biden-hits-new-low-cnbc-economic-survey-shows.html,85439,189202,2023-12-19,2024-03-05T14:51:09Z,221,NA
Joe Biden,potus-approve,All polls,2023-12-09,2023-12-12,YouGov,1500,1500,a,0.59318199895528545,39,55,38.73489782111722,55.7798200019007,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_O1RjLdq.pdf,85335,188686,2023-12-13,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2023-12-06,2023-12-12,Rasmussen Reports,1500,1500,lv,0.59318199895528545,43,56,41.47948848651595,53.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,85334,188685,2023-12-13,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2023-12-07,2023-12-10,Clarity Campaign Labs,1052,1052,lv,0.8604206620561676,39,53,39.21670816644694,53.69790759523622,NA,https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/657cbfcf5350902a33364e5a/1702674493048/Clarity+Omnibus+Overview+-+December+2023.pdf,85409,189039,2023-12-16,2024-03-05T14:51:09Z,52,NA
Joe Biden,potus-approve,All polls,2023-12-04,2023-12-10,Morning Consult,7033,45000,a,1.4050170517157001,38,55,36.80631949336148,56.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,85349,188865,2023-12-14,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2023-12-07,2023-12-09,The Winston Group,1000,1000,rv,0.8388860278781478,38,54,37.27372522674156,57.07975833919629,NA,https://www.winningtheissues.org/wp-content/uploads/2023/12/Winning-the-Issues-December-2023-National-Survey.pdf,85473,189465,2023-12-22,2024-03-05T14:51:09Z,385,NA
Joe Biden,potus-approve,All polls,2023-12-08,2023-12-08,Redfield & Wilton Strategies,1500,1500,rv,1.027421360325823,40,47,41.57194418125929,54.14972883329628,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-8-december-2023/,85360,188957,2023-12-15,2024-03-05T14:51:09Z,562,NA
Joe Biden,potus-approve,All polls,2023-12-06,2023-12-08,YouGov,2144,2144,a,0.7091771339839609,41,59,40.73489782111722,59.7798200019007,NA,https://www.cbsnews.com/news/cbs-news-poll-inflation-impact-living-standards-opportunity-2023-12-10/,84960,188223,2023-12-11,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2023-12-04,2023-12-07,Marist College,1259,1259,a,0.9412734871552441,40,53,39.730959205031674,54.23891663818412,NA,https://maristpoll.marist.edu/polls/2024-presidential-election-tossup-issues/,85332,188688,2023-12-13,2024-03-05T14:51:09Z,183,NA
Joe Biden,potus-approve,All polls,2023-12-05,2023-12-06,Global Strategy Group/North Star Opinion Research,1004,1004,rv,0.840562125509027,40,57,38.71099164844719,55.367901447037696,NA,https://www.ft.com/content/6e10d54c-9cee-4361-b85b-0bf57e80f16c,85553,189910,2024-01-08,2024-03-05T14:51:09Z,822,NA
Joe Biden,potus-approve,All polls,2023-11-30,2023-12-06,Rasmussen Reports,1085,1085,lv,0.5044953908046985,44,55,42.47948848651595,52.35762761660418,NA,https://www.rasmussenreports.com/public_content/politics/partner_surveys/one_in_five_mail_in_voters_admit_they_cheated_in_2020_election,85328,188654,2023-12-12,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2023-12-04,2023-12-06,Emerson College,1000,1000,rv,0.8388860278781478,40.6,50.7,39.710836089367184,54.05669920716362,NA,https://emersoncollegepolling.com/december-2023-national-poll-economic-worries-and-anxiety-driving-younger-voters-away-from-biden/,84924,188130,2023-12-08,2024-03-05T14:51:09Z,88,NA
Joe Biden,potus-approve,All polls,2023-12-04,2023-12-05,RMG Research,1000,1000,rv,0.5931819989552856,39,56,38.0006805882531,55.236432940424066,NA,https://twitter.com/ScottWRasmussen/status/1732928730455314539,84891,188097,2023-12-08,2024-03-05T14:51:09Z,555,NA
Joe Biden,potus-approve,All polls,2023-12-02,2023-12-05,YouGov,1500,1500,a,0.7264966110222968,39,55,38.73489782111722,55.7798200019007,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_41LGsxk.pdf,84875,187983,2023-12-06,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2023-11-29,2023-12-05,Rasmussen Reports,1500,1500,lv,0.4286911114274266,45,53,43.47948848651595,50.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,84874,187982,2023-12-06,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2023-11-30,2023-12-04,Global Strategy Group/GBAO (Navigator Research),1000,1000,rv,0.8388860278781478,41,57,39.59953446607375,55.52178686299856,NA,https://navigatorresearch.org/happy-holidays/,85463,189400,2023-12-21,2024-03-05T14:51:09Z,413,NA
Joe Biden,potus-approve,All polls,2023-11-29,2023-12-04,"Fabrizio, Lee & Associates/GBAO",1500,1500,rv,1.027421360325823,37,61,36.39888945449183,58.448647141749156,NA,https://www.wsj.com/politics/elections/trump-takes-2024-lead-as-biden-approval-hits-new-low-wsj-poll-finds-fb4fca0c?st=2a226vn64yxdh99&reflink=desktopwebshare_permalink,84889,188210,2023-12-09,2024-03-05T14:51:09Z,796,NA
Joe Biden,potus-approve,All polls,2023-11-30,2023-12-04,AP-NORC,1074,1074,a,0.8693709050710725,41,59,38.946238788005175,57.031305604976346,NA,https://apnorc.org/projects/hostage-recovery-tops-publics-priorities-for-israel-hamas-conflict/,84885,188082,2023-12-07,2024-03-05T14:51:09Z,397,NA
Joe Biden,potus-approve,All polls,2023-11-30,2023-12-04,Monmouth University Polling Institute,803,803,a,0.7517280116628945,34,61,34.97040796916544,60.84415621589472,NA,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_121823/,84878,189151,2023-12-18,2024-03-05T14:51:09Z,215,NA
Joe Biden,potus-approve,All polls,2023-11-27,2023-12-03,Pew Research Center,5203,5203,a,1.4050170517157001,33,64,34.142454421859014,59.922141811818975,NA,https://www.pewresearch.org/politics/2023/12/14/in-gop-contest-trump-supporters-stand-out-for-dislike-of-compromise/,85356,188932,2023-12-14,2024-03-05T14:51:09Z,253,NA
Joe Biden,potus-approve,All polls,2023-11-27,2023-12-03,Morning Consult,7033,45000,a,1.4050170517157001,37,55,35.80631949336148,56.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,85210,188495,2023-12-11,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2023-12-01,2023-12-03,Ipsos,1017,1017,a,0.84598650924305685,39.78,53.08,39.183523683786994,53.23680410564387,NA,https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/index.html,84870,187940,2023-12-05,2024-03-05T14:51:09Z,154,NA
Joe Biden,potus-approve,All polls,2023-11-27,2023-12-03,Big Village,3021,3021,a,1.4050170517157001,37.8,53.7,38.553116163717355,55.18517133734475,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/12/Big-Village-Political-Poll-12.03.23.pdf,84868,187917,2023-12-05,2024-03-05T14:51:09Z,37,NA
Joe Biden,potus-approve,All polls,2023-11-27,2023-12-01,Harris Insights & Analytics,2018,2018,rv,0.6880229335708217,38,56,35.3678712314845,56.08590347382953,NA,https://themessenger.com/politics/messenger-poll-haley-desantis-far-behind-in-head-to-head-matchups-against-trump-exclusive?utm_source=onsite&utm_medium=latest_news,84859,187889,2023-12-05,2024-03-05T14:51:09Z,133,NA
Joe Biden,potus-approve,All polls,2023-11-29,2023-12-01,TIPP Insights,1464,1464,a,1.0150174284287312,33,55,33.15881994458367,59.891344086304095,NA,https://tippinsights.com/13-charts-highlight-bidens-struggles-as-job-approval-dips-to-33/,84846,187852,2023-12-03,2024-03-05T14:51:09Z,144,NA
Joe Biden,potus-approve,All polls,2023-11-01,2023-11-30,ActiVote,620,620,rv,0.6605395188911027,35.8,57.3,36.658846591580314,56.949271857756884,NA,https://www.activote.net/activote_polling/,84886,188083,2023-12-07,2024-03-05T14:51:09Z,721,NA
Joe Biden,potus-approve,All polls,2023-11-01,2023-11-30,SSRS,1795,1795,a,1.1239194513601374,37,63,35.60279091531437,59.83567172358957,NA,https://www.cnn.com/2023/12/06/politics/cnn-poll-biden-economy-crime/index.html,84879,188052,2023-12-06,2024-03-05T14:51:09Z,297,NA
Joe Biden,potus-approve,All polls,2023-11-27,2023-11-30,McLaughlin & Associates,2000,2000,rv,0.8388860278781478,38.2,61.8,36.25573550188289,59.71429104888147,NA,https://americasnewmajorityproject.com/biden-hits-new-low-in-approval-thanks-to-young-voters/,84876,187985,2023-12-06,2024-03-05T14:51:09Z,203,NA
Joe Biden,potus-approve,All polls,2023-11-22,2023-11-28,Harris Insights & Analytics,4003,4003,rv,0.9690253282517118,38,57,35.3678712314845,57.08590347382953,NA,https://themessenger.com/politics/poll-trump-continues-to-lead-biden-exclusive-2,84838,187808,2023-11-30,2024-03-05T14:51:09Z,133,NA
Joe Biden,potus-approve,All polls,2023-11-20,2023-11-28,Rasmussen Reports,1500,1500,lv,0.7264966110222968,44,54,42.47948848651595,51.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,84831,187755,2023-11-29,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2023-11-26,2023-11-27,NewsNation,3200,3200,rv,1.4050170517157001,41.85,58.15,38.231440507207004,56.77437325581911,NA,https://www.newsnationnow.com/polls/full-survey-views-on-gop-candidates-foreign-conflicts-and-more/,84848,187857,2023-12-04,2024-03-05T14:51:09Z,696,NA
Joe Biden,potus-approve,All polls,2023-11-27,2023-11-27,RMG Research,1000,1000,rv,0.5931819989552856,40,57,39.0006805882531,56.236432940424066,NA,https://twitter.com/RMG_Research/status/1730620973538328937,84845,187851,2023-12-01,2024-03-05T14:51:09Z,555,NA
Joe Biden,potus-approve,All polls,2023-11-25,2023-11-27,YouGov,1500,1500,a,0.515496813767252,41,54,40.73489782111722,54.7798200019007,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_hzXyZ87.pdf,84832,187756,2023-11-29,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2023-11-20,2023-11-26,Morning Consult,7033,45000,a,1.4050170517157001,39,54,37.80631949336148,55.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,85204,188489,2023-12-11,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2023-11-24,2023-11-26,Leger,1001,1001,a,0.8393053660837311,35,55,34.233969807214166,54.22214429823985,NA,https://legermarketing.wpenginepowered.com/wp-content/uploads/2023/11/Legers-North-American-Tracker-November-27th-2023-004.pdf,84834,187799,2023-11-29,2024-03-05T14:51:09Z,572,NA
Joe Biden,potus-approve,All polls,2023-11-01,2023-11-21,Gallup,1013,1013,a,0.8443211798540742,37,59,36.804308754528826,57.34485274009402,NA,https://news.gallup.com/poll/544808/poor-marks-biden-middle-east-economy-foreign-affairs.aspx,84833,187758,2023-11-29,2024-03-05T14:51:09Z,112,NA
Joe Biden,potus-approve,All polls,2023-11-08,2023-11-20,AP-NORC,3448,3448,a,1.4050170517157001,38,48,35.946238788005175,46.031305604976346,NA,https://genforwardsurvey.com/2023/12/12/genforward-november-2023-survey/?question=Q1,85329,188664,2023-12-12,2024-03-05T14:51:09Z,397,NA
Joe Biden,potus-approve,All polls,2023-11-16,2023-11-20,McLaughlin & Associates,1000,1000,lv,0.8388860278781478,43,55,40.30499942339482,53.251606676995145,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2023/11/National-November-Presentation-RELEASE-11-21-23.pdf,84824,187691,2023-11-27,2024-03-05T14:51:09Z,203,NA
Joe Biden,potus-approve,All polls,2023-11-18,2023-11-20,YouGov,1500,1500,a,0.515496813767252,40,54,39.73489782111722,54.7798200019007,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_7kHym5K.pdf,84819,187632,2023-11-22,2024-03-05T14:51:09Z,391,NA
